,timestamp,value,label,KPI ID
107763,1469389800,-1.250863998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107764,1469390100,-1.1404343,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107765,1469390400,-1.250863998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107766,1469390700,-1.250863998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107767,1469391000,-1.250863998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107768,1469391300,-1.1404343,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107769,1469391600,-1.250863998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107770,1469391900,-1.3612936969999998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107771,1469392200,-1.3612936969999998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107772,1469392500,-1.3612936969999998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107773,1469392800,-1.3612936969999998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107774,1469393100,-1.3612936969999998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107775,1469393400,-1.250863998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107776,1469393700,-1.250863998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107777,1469394000,-1.250863998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107778,1469394300,-1.3612936969999998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107779,1469394600,-1.3612936969999998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107780,1469394900,-1.3612936969999998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107781,1469395200,-1.3612936969999998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107782,1469395500,-1.3612936969999998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107783,1469395800,-1.3612936969999998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107784,1469396100,-1.3612936969999998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107785,1469396400,-1.3612936969999998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107786,1469396700,-1.250863998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107787,1469397000,-1.3612936969999998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107788,1469397300,-1.3612936969999998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107789,1469397600,-1.250863998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107790,1469397900,-1.3612936969999998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107791,1469398200,-1.250863998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107792,1469398500,-1.250863998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107793,1469398800,-1.250863998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107794,1469399100,-1.1404343,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107795,1469399400,-1.030004601,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107796,1469399700,-1.1404343,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107797,1469400000,-0.919574903,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107798,1469400300,-0.919574903,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107799,1469400600,-1.030004601,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107800,1469400900,-1.030004601,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107801,1469401200,-0.919574903,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107802,1469401500,-0.919574903,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107803,1469401800,-0.919574903,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107804,1469402100,-0.588285807,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107805,1469402400,-0.698715505,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107806,1469402700,-0.588285807,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107807,1469403000,-0.477856108,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107808,1469403300,-0.588285807,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107809,1469403600,-0.256996711,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107810,1469403900,-0.146567013,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107811,1469404200,-0.146567013,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107812,1469404500,-0.256996711,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107813,1469404800,-0.36742641,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107814,1469405100,-0.146567013,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107815,1469405400,-0.146567013,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107816,1469405700,-0.036137314,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107817,1469406000,-0.036137314,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107818,1469406300,-0.146567013,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107819,1469406600,-0.036137314,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107820,1469406900,0.074292384,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107821,1469407200,0.074292384,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107822,1469407500,0.074292384,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107823,1469407800,0.074292384,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107824,1469408100,0.074292384,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107825,1469408400,0.184722083,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107826,1469408700,0.295151781,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107827,1469409000,0.184722083,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107828,1469409300,0.40558148,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107829,1469409600,0.516011178,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107830,1469409900,0.516011178,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107831,1469410200,0.736870575,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107832,1469410500,0.6264408770000001,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107833,1469410800,0.736870575,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107834,1469411100,0.8473002740000001,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107835,1469411400,0.957729973,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107836,1469411700,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107837,1469412000,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107838,1469412300,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107839,1469412600,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107840,1469412900,0.957729973,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107841,1469413200,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107842,1469413500,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107843,1469413800,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107844,1469414100,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107845,1469414400,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107846,1469414700,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107847,1469415000,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107848,1469415300,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107849,1469415600,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107850,1469415900,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107851,1469416200,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107852,1469416500,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107853,1469416800,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107854,1469417100,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107855,1469417400,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107856,1469417700,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107857,1469418000,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107858,1469418300,0.957729973,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107859,1469418600,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107860,1469418900,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107861,1469419200,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107862,1469419500,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107863,1469419800,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107864,1469420100,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107865,1469420400,1.509878465,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107866,1469420700,1.620308164,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107867,1469421000,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107868,1469421300,1.620308164,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107869,1469421600,1.509878465,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107870,1469421900,1.620308164,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107871,1469422200,1.620308164,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107872,1469422500,1.620308164,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107873,1469422800,1.620308164,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107874,1469423100,1.509878465,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107875,1469423400,1.620308164,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107876,1469423700,1.509878465,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107877,1469424000,1.620308164,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107878,1469424300,1.620308164,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107879,1469424600,1.620308164,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107880,1469424900,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107881,1469425200,1.509878465,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107882,1469425500,1.7307378619999998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107883,1469425800,1.509878465,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107884,1469426100,1.509878465,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107885,1469426400,1.509878465,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107886,1469426700,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107887,1469427000,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107888,1469427300,1.620308164,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107889,1469427600,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107890,1469427900,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107891,1469428200,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107892,1469428500,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107893,1469428800,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107894,1469429100,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107895,1469429400,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107896,1469429700,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107897,1469430000,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107898,1469430300,1.509878465,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107899,1469430600,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107900,1469430900,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107901,1469431200,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107902,1469431500,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107903,1469431800,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107904,1469432100,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107905,1469432400,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107906,1469432700,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107907,1469433000,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107908,1469433300,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107909,1469433600,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107910,1469433900,1.509878465,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107911,1469434200,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107912,1469434500,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107913,1469434800,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107914,1469435100,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107915,1469435400,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107916,1469435700,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107917,1469436000,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107918,1469436300,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107919,1469436600,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107920,1469436900,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107921,1469437200,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107922,1469437500,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107923,1469437800,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107924,1469438100,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107925,1469438400,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107926,1469438700,1.509878465,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107927,1469439000,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107928,1469439300,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107929,1469439600,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107930,1469439900,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107931,1469440200,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107932,1469440500,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107933,1469440800,0.957729973,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107934,1469441100,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107935,1469441400,0.8473002740000001,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107936,1469441700,0.957729973,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107937,1469442000,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107938,1469442300,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107939,1469442600,0.736870575,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107940,1469442900,0.736870575,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107941,1469443200,0.8473002740000001,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107942,1469443500,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107943,1469443800,0.957729973,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107944,1469444100,0.8473002740000001,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107945,1469444400,0.8473002740000001,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107946,1469444700,0.8473002740000001,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107947,1469445000,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107948,1469445300,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107949,1469445600,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107950,1469445900,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107951,1469446200,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107952,1469446500,0.8473002740000001,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107953,1469446800,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107954,1469447100,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107955,1469447400,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107956,1469447700,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107957,1469448000,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107958,1469448300,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107959,1469448600,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107960,1469448900,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107961,1469449200,1.509878465,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107962,1469449500,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107963,1469449800,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107964,1469450100,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107965,1469450400,1.509878465,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107966,1469450700,1.620308164,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107967,1469451000,1.620308164,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107968,1469451300,1.509878465,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107969,1469451600,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107970,1469451900,1.620308164,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107971,1469452200,1.620308164,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107972,1469452500,1.7307378619999998,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107973,1469452800,1.620308164,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107974,1469453100,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107975,1469453400,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107976,1469453700,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107977,1469454000,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107978,1469454300,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107979,1469454600,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107980,1469454900,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107981,1469455200,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107982,1469455500,1.509878465,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107983,1469455800,1.399448767,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107984,1469456100,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107985,1469456400,1.289019068,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107986,1469456700,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107987,1469457000,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107988,1469457300,1.17858937,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107989,1469457600,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107990,1469457900,0.957729973,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107991,1469458200,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107992,1469458500,0.957729973,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107993,1469458800,0.8473002740000001,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107994,1469459100,1.068159671,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107995,1469459400,0.957729973,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107996,1469459700,0.736870575,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107997,1469460000,0.8473002740000001,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107998,1469460300,0.6264408770000001,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
107999,1469460600,0.736870575,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108000,1469460900,0.736870575,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108001,1469461200,0.516011178,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108002,1469461500,0.40558148,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108003,1469461800,0.184722083,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108004,1469462100,0.295151781,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108005,1469462400,0.8473002740000001,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108006,1469462700,0.074292384,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108007,1469463000,0.074292384,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108008,1469463300,-0.036137314,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108009,1469463600,-0.036137314,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108010,1469463900,0.184722083,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108011,1469464200,-0.146567013,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108012,1469464500,0.074292384,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108013,1469464800,0.074292384,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108014,1469465100,-0.146567013,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108015,1469465400,-0.256996711,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108016,1469465700,-0.146567013,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108017,1469466000,-0.036137314,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108018,1469466300,-0.36742641,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108019,1469466600,-0.477856108,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108020,1469466900,-0.477856108,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108021,1469467200,-0.36742641,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108022,1469467500,-0.588285807,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108023,1469467800,-0.588285807,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108024,1469468100,-0.698715505,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108025,1469468400,-0.588285807,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108026,1469468700,-0.698715505,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108027,1469469000,-0.809145204,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
108028,1469469300,-0.698715505,0,e0747cad-8dc8-38a9-a9ab-855b61f5551d
